embedding_source,run_name,perplexity,random_state,standardized_before_tsne,pre_reduction,tsne_init,metric,learning_rate,kl_divergence,subset_name,material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,error_group,tsne1,tsne2,embedding_npz_path,embedding_npz_key,embedding_row_index,embedding_dim,layer_name,module_path,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-48475,oxide,train,Mn3O2F4,-2.20488,-2.2087669372558594,0.0038869372558592,,9.431573867797852,82.88446807861328,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,34,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-48475.vasp,data_shared/oxide/structures/POSCAR-JVASP-48475.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-32,oxide,train,Al2O3,-3.31332,-3.318005084991455,0.004685084991455,,64.89014434814453,1.8965312242507935,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,35,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-32.vasp,data_shared/oxide/structures/POSCAR-JVASP-32.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-43306,oxide,train,Ni2PO5,-1.47396,-1.4729769229888916,0.0009830770111083,,36.79615783691406,27.47161102294922,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,36,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-43306.vasp,data_shared/oxide/structures/POSCAR-JVASP-43306.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-85718,oxide,train,BaTiO3,-2.50585,-2.5253396034240723,0.0194896034240721,,60.47758102416992,-14.07044792175293,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,37,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-85718.vasp,data_shared/oxide/structures/POSCAR-JVASP-85718.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-98511,oxide,train,Dy6Fe16O,-0.39043,-0.3869128823280334,0.0035171176719665,,-73.3846206665039,-40.36659240722656,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,38,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-98511.vasp,data_shared/oxide/structures/POSCAR-JVASP-98511.vasp,data_shared/oxide/manifests/pool.csv,23,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-42633,oxide,train,LiMn2P2O8,-2.07238,-2.0737991333007812,0.0014191333007813,,35.0700569152832,34.11369323730469,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,39,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-42633.vasp,data_shared/oxide/structures/POSCAR-JVASP-42633.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-97397,oxide,train,Na2Nb4O11,-2.67293,-2.672628879547119,0.0003011204528808,,58.49485778808594,23.24736785888672,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,40,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-97397.vasp,data_shared/oxide/structures/POSCAR-JVASP-97397.vasp,data_shared/oxide/manifests/pool.csv,34,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-97820,oxide,train,Na2Si2O5,-2.66628,-2.667180061340332,0.000900061340332,,45.498294830322266,32.83171463012695,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,41,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-97820.vasp,data_shared/oxide/structures/POSCAR-JVASP-97820.vasp,data_shared/oxide/manifests/pool.csv,36,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-98627,oxide,train,Na2Si3H2O8,-2.37961,-2.3816580772399902,0.0020480772399902,,45.64144515991211,32.72578048706055,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,42,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-98627.vasp,data_shared/oxide/structures/POSCAR-JVASP-98627.vasp,data_shared/oxide/manifests/pool.csv,60,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-98057,oxide,train,BaY6Si3B6O24F2,-3.32431,-3.323547840118408,0.0007621598815918,,57.841434478759766,-0.08402280509471893,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,43,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-98057.vasp,data_shared/oxide/structures/POSCAR-JVASP-98057.vasp,data_shared/oxide/manifests/pool.csv,42,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-98513,oxide,train,Bi5IO7,-1.30868,-1.3075634241104126,0.0011165758895874,,1.9219881296157837,17.46444320678711,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,44,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-98513.vasp,data_shared/oxide/structures/POSCAR-JVASP-98513.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-97877,oxide,train,Ca4P6O19,-2.74612,-2.7424063682556152,0.0037136317443846,,61.25225067138672,9.622523307800293,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,45,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-97877.vasp,data_shared/oxide/structures/POSCAR-JVASP-97877.vasp,data_shared/oxide/manifests/pool.csv,58,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-32223,oxide,train,NiH12Cl2O6,-0.94012,-0.9380682706832886,0.0020517293167113,,-15.961910247802734,49.06996154785156,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,46,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-32223.vasp,data_shared/oxide/structures/POSCAR-JVASP-32223.vasp,data_shared/oxide/manifests/pool.csv,21,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-48811,oxide,train,Li3CrCo3O8,-1.73264,-1.7359347343444824,0.0032947343444824,,30.263811111450195,68.1192626953125,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,47,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-48811.vasp,data_shared/oxide/structures/POSCAR-JVASP-48811.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-98767,oxide,train,Ca6Si3H2O13,-3.02097,-3.0225000381469727,0.0015300381469725,,57.94419479370117,-4.761681079864502,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,48,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-98767.vasp,data_shared/oxide/structures/POSCAR-JVASP-98767.vasp,data_shared/oxide/manifests/pool.csv,48,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-43076,oxide,train,Na5Li3Ti5O14,-2.77628,-2.7741494178771973,0.0021305821228025,,47.19076156616211,51.14212417602539,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,49,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-43076.vasp,data_shared/oxide/structures/POSCAR-JVASP-43076.vasp,data_shared/oxide/manifests/pool.csv,27,True,False,False
last_alignn_pool,balanced_pool_set,15,42,True,none,pca,euclidean,auto,1.0901823043823242,balanced_pool_set,JVASP-98466,oxide,train,K3SmP2O8,-2.76577,-2.7692904472351074,0.0035204472351075,,30.64460563659668,38.78459548950195,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,50,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-98466.vasp,data_shared/oxide/structures/POSCAR-JVASP-98466.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
