subset_name,subset_order,structure_id,material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,embedding_available,embedding_npz_path,embedding_row_index,embedding_sources,embedding_source_count,filename,structure_path,source_manifest,source_row_index,n_atoms,is_oxide,is_nitride,is_oxynitride,selection_role,sampling_seed,sampled,sample_pool_size,sample_size,sample_draw_rank
balanced_pool_set,20,JVASP-37208,JVASP-37208,oxide,train,SiPdO3,-1.3133,,,False,,,,0,POSCAR-JVASP-37208.vasp,data_shared/oxide/structures/POSCAR-JVASP-37208.vasp,data_shared/oxide/manifests/pool.csv,153,5,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1381
balanced_pool_set,21,JVASP-86443,JVASP-86443,oxide,train,Cu3P2O8,-1.53855,,,False,,,,0,POSCAR-JVASP-86443.vasp,data_shared/oxide/structures/POSCAR-JVASP-86443.vasp,data_shared/oxide/manifests/pool.csv,158,13,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,484
balanced_pool_set,22,JVASP-48649,JVASP-48649,oxide,train,MnFeP2O8,-1.96675,,,False,,,,0,POSCAR-JVASP-48649.vasp,data_shared/oxide/structures/POSCAR-JVASP-48649.vasp,data_shared/oxide/manifests/pool.csv,166,24,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,942
balanced_pool_set,23,JVASP-38283,JVASP-38283,oxide,train,RbTlO3,-0.53253,,,False,,,,0,POSCAR-JVASP-38283.vasp,data_shared/oxide/structures/POSCAR-JVASP-38283.vasp,data_shared/oxide/manifests/pool.csv,188,5,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,169
balanced_pool_set,24,JVASP-98620,JVASP-98620,oxide,train,BaH2C2O4,-1.55337,,,False,,,,0,POSCAR-JVASP-98620.vasp,data_shared/oxide/structures/POSCAR-JVASP-98620.vasp,data_shared/oxide/manifests/pool.csv,200,36,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1028
balanced_pool_set,25,JVASP-42544,JVASP-42544,oxide,train,V6O11F,-2.60109,,,False,,,,0,POSCAR-JVASP-42544.vasp,data_shared/oxide/structures/POSCAR-JVASP-42544.vasp,data_shared/oxide/manifests/pool.csv,207,18,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,891
balanced_pool_set,26,JVASP-97865,JVASP-97865,oxide,train,Rb4CO4,-1.48861,,,False,,,,0,POSCAR-JVASP-97865.vasp,data_shared/oxide/structures/POSCAR-JVASP-97865.vasp,data_shared/oxide/manifests/pool.csv,224,18,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1224
balanced_pool_set,27,JVASP-38515,JVASP-38515,oxide,train,KAgO3,-0.2875,,,False,,,,0,POSCAR-JVASP-38515.vasp,data_shared/oxide/structures/POSCAR-JVASP-38515.vasp,data_shared/oxide/manifests/pool.csv,228,5,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1476
balanced_pool_set,28,JVASP-85793,JVASP-85793,oxide,train,TlCuHSeO5,-0.79153,,,False,,,,0,POSCAR-JVASP-85793.vasp,data_shared/oxide/structures/POSCAR-JVASP-85793.vasp,data_shared/oxide/manifests/pool.csv,231,18,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1013
balanced_pool_set,29,JVASP-22560,JVASP-22560,oxide,train,K2PdO2,-1.24162,,,False,,,,0,POSCAR-JVASP-22560.vasp,data_shared/oxide/structures/POSCAR-JVASP-22560.vasp,data_shared/oxide/manifests/pool.csv,241,5,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,329
balanced_pool_set,30,JVASP-98455,JVASP-98455,oxide,train,AsPO5,-1.63714,,,False,,,,0,POSCAR-JVASP-98455.vasp,data_shared/oxide/structures/POSCAR-JVASP-98455.vasp,data_shared/oxide/manifests/pool.csv,243,28,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1588
balanced_pool_set,31,JVASP-42416,JVASP-42416,oxide,train,Na4WO4,-1.95251,,,False,,,,0,POSCAR-JVASP-42416.vasp,data_shared/oxide/structures/POSCAR-JVASP-42416.vasp,data_shared/oxide/manifests/pool.csv,251,9,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1306
balanced_pool_set,32,JVASP-42811,JVASP-42811,oxide,train,Li4CoO2F2,-2.19315,,,False,,,,0,POSCAR-JVASP-42811.vasp,data_shared/oxide/structures/POSCAR-JVASP-42811.vasp,data_shared/oxide/manifests/pool.csv,258,9,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1593
balanced_pool_set,33,JVASP-97509,JVASP-97509,oxide,train,NpO2F2,-2.64794,,,False,,,,0,POSCAR-JVASP-97509.vasp,data_shared/oxide/structures/POSCAR-JVASP-97509.vasp,data_shared/oxide/manifests/pool.csv,282,5,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,959
balanced_pool_set,34,JVASP-48475,JVASP-48475,oxide,train,Mn3O2F4,-2.20488,,,False,,,,0,POSCAR-JVASP-48475.vasp,data_shared/oxide/structures/POSCAR-JVASP-48475.vasp,data_shared/oxide/manifests/pool.csv,298,18,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,2001
balanced_pool_set,35,JVASP-32,JVASP-32,oxide,train,Al2O3,-3.31332,,,False,,,,0,POSCAR-JVASP-32.vasp,data_shared/oxide/structures/POSCAR-JVASP-32.vasp,data_shared/oxide/manifests/pool.csv,307,10,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1821
balanced_pool_set,36,JVASP-43306,JVASP-43306,oxide,train,Ni2PO5,-1.47396,,,False,,,,0,POSCAR-JVASP-43306.vasp,data_shared/oxide/structures/POSCAR-JVASP-43306.vasp,data_shared/oxide/manifests/pool.csv,317,16,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,822
balanced_pool_set,37,JVASP-85718,JVASP-85718,oxide,train,BaTiO3,-2.50585,,,False,,,,0,POSCAR-JVASP-85718.vasp,data_shared/oxide/structures/POSCAR-JVASP-85718.vasp,data_shared/oxide/manifests/pool.csv,319,5,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,211
balanced_pool_set,38,JVASP-98511,JVASP-98511,oxide,train,Dy6Fe16O,-0.39043,,,False,,,,0,POSCAR-JVASP-98511.vasp,data_shared/oxide/structures/POSCAR-JVASP-98511.vasp,data_shared/oxide/manifests/pool.csv,320,23,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,760
balanced_pool_set,39,JVASP-42633,JVASP-42633,oxide,train,LiMn2P2O8,-2.07238,,,False,,,,0,POSCAR-JVASP-42633.vasp,data_shared/oxide/structures/POSCAR-JVASP-42633.vasp,data_shared/oxide/manifests/pool.csv,333,26,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,836
balanced_pool_set,40,JVASP-97397,JVASP-97397,oxide,train,Na2Nb4O11,-2.67293,,,False,,,,0,POSCAR-JVASP-97397.vasp,data_shared/oxide/structures/POSCAR-JVASP-97397.vasp,data_shared/oxide/manifests/pool.csv,339,34,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1151
balanced_pool_set,41,JVASP-97820,JVASP-97820,oxide,train,Na2Si2O5,-2.66628,,,False,,,,0,POSCAR-JVASP-97820.vasp,data_shared/oxide/structures/POSCAR-JVASP-97820.vasp,data_shared/oxide/manifests/pool.csv,341,36,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1835
balanced_pool_set,42,JVASP-98627,JVASP-98627,oxide,train,Na2Si3H2O8,-2.37961,,,False,,,,0,POSCAR-JVASP-98627.vasp,data_shared/oxide/structures/POSCAR-JVASP-98627.vasp,data_shared/oxide/manifests/pool.csv,344,60,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,258
balanced_pool_set,43,JVASP-98057,JVASP-98057,oxide,train,BaY6Si3B6O24F2,-3.32431,,,False,,,,0,POSCAR-JVASP-98057.vasp,data_shared/oxide/structures/POSCAR-JVASP-98057.vasp,data_shared/oxide/manifests/pool.csv,349,42,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1561
balanced_pool_set,44,JVASP-98513,JVASP-98513,oxide,train,Bi5IO7,-1.30868,,,False,,,,0,POSCAR-JVASP-98513.vasp,data_shared/oxide/structures/POSCAR-JVASP-98513.vasp,data_shared/oxide/manifests/pool.csv,359,26,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1410
balanced_pool_set,45,JVASP-97877,JVASP-97877,oxide,train,Ca4P6O19,-2.74612,,,False,,,,0,POSCAR-JVASP-97877.vasp,data_shared/oxide/structures/POSCAR-JVASP-97877.vasp,data_shared/oxide/manifests/pool.csv,387,58,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,542
balanced_pool_set,46,JVASP-32223,JVASP-32223,oxide,train,NiH12Cl2O6,-0.94012,,,False,,,,0,POSCAR-JVASP-32223.vasp,data_shared/oxide/structures/POSCAR-JVASP-32223.vasp,data_shared/oxide/manifests/pool.csv,400,21,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,660
balanced_pool_set,47,JVASP-48811,JVASP-48811,oxide,train,Li3CrCo3O8,-1.73264,,,False,,,,0,POSCAR-JVASP-48811.vasp,data_shared/oxide/structures/POSCAR-JVASP-48811.vasp,data_shared/oxide/manifests/pool.csv,406,15,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,518
balanced_pool_set,48,JVASP-98767,JVASP-98767,oxide,train,Ca6Si3H2O13,-3.02097,,,False,,,,0,POSCAR-JVASP-98767.vasp,data_shared/oxide/structures/POSCAR-JVASP-98767.vasp,data_shared/oxide/manifests/pool.csv,409,48,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,2
balanced_pool_set,49,JVASP-43076,JVASP-43076,oxide,train,Na5Li3Ti5O14,-2.77628,,,False,,,,0,POSCAR-JVASP-43076.vasp,data_shared/oxide/structures/POSCAR-JVASP-43076.vasp,data_shared/oxide/manifests/pool.csv,410,27,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1493
balanced_pool_set,50,JVASP-98466,JVASP-98466,oxide,train,K3SmP2O8,-2.76577,,,False,,,,0,POSCAR-JVASP-98466.vasp,data_shared/oxide/structures/POSCAR-JVASP-98466.vasp,data_shared/oxide/manifests/pool.csv,420,28,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,861
balanced_pool_set,51,JVASP-98637,JVASP-98637,oxide,train,K2P2H2O7,-2.04488,,,False,,,,0,POSCAR-JVASP-98637.vasp,data_shared/oxide/structures/POSCAR-JVASP-98637.vasp,data_shared/oxide/manifests/pool.csv,422,52,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1586
balanced_pool_set,52,JVASP-97772,JVASP-97772,oxide,train,Pr2Se2O,-2.5878,,,False,,,,0,POSCAR-JVASP-97772.vasp,data_shared/oxide/structures/POSCAR-JVASP-97772.vasp,data_shared/oxide/manifests/pool.csv,423,20,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1145
balanced_pool_set,53,JVASP-44101,JVASP-44101,oxide,train,Fe6O7F5,-1.65561,,,False,,,,0,POSCAR-JVASP-44101.vasp,data_shared/oxide/structures/POSCAR-JVASP-44101.vasp,data_shared/oxide/manifests/pool.csv,430,18,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1724
balanced_pool_set,54,JVASP-98587,JVASP-98587,oxide,train,PH3O4,-1.53021,,,False,,,,0,POSCAR-JVASP-98587.vasp,data_shared/oxide/structures/POSCAR-JVASP-98587.vasp,data_shared/oxide/manifests/pool.csv,434,32,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,23
balanced_pool_set,55,JVASP-42815,JVASP-42815,oxide,train,Na2VO3,-2.26038,,,False,,,,0,POSCAR-JVASP-42815.vasp,data_shared/oxide/structures/POSCAR-JVASP-42815.vasp,data_shared/oxide/manifests/pool.csv,441,12,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,794
balanced_pool_set,56,JVASP-98467,JVASP-98467,oxide,train,Dy4B6O15,-3.17428,,,False,,,,0,POSCAR-JVASP-98467.vasp,data_shared/oxide/structures/POSCAR-JVASP-98467.vasp,data_shared/oxide/manifests/pool.csv,444,50,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,799
balanced_pool_set,57,JVASP-98250,JVASP-98250,oxide,train,InH8C4NO10,-1.03593,,,False,,,,0,POSCAR-JVASP-98250.vasp,data_shared/oxide/structures/POSCAR-JVASP-98250.vasp,data_shared/oxide/manifests/pool.csv,452,72,True,False,True,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,558
balanced_pool_set,58,JVASP-48114,JVASP-48114,oxide,train,CoOF,-1.44428,,,False,,,,0,POSCAR-JVASP-48114.vasp,data_shared/oxide/structures/POSCAR-JVASP-48114.vasp,data_shared/oxide/manifests/pool.csv,470,12,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,928
balanced_pool_set,59,JVASP-87128,JVASP-87128,oxide,train,CoO,-0.66073,,,False,,,,0,POSCAR-JVASP-87128.vasp,data_shared/oxide/structures/POSCAR-JVASP-87128.vasp,data_shared/oxide/manifests/pool.csv,472,4,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1216
balanced_pool_set,60,JVASP-98528,JVASP-98528,oxide,train,Hg3PO4,-1.11759,,,False,,,,0,POSCAR-JVASP-98528.vasp,data_shared/oxide/structures/POSCAR-JVASP-98528.vasp,data_shared/oxide/manifests/pool.csv,474,32,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1348
balanced_pool_set,61,JVASP-97453,JVASP-97453,oxide,train,Rb6Si10O23,-2.73531,,,False,,,,0,POSCAR-JVASP-97453.vasp,data_shared/oxide/structures/POSCAR-JVASP-97453.vasp,data_shared/oxide/manifests/pool.csv,475,39,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,782
balanced_pool_set,62,JVASP-98123,JVASP-98123,oxide,train,H3ClO5,-0.36063,,,False,,,,0,POSCAR-JVASP-98123.vasp,data_shared/oxide/structures/POSCAR-JVASP-98123.vasp,data_shared/oxide/manifests/pool.csv,488,36,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,17
balanced_pool_set,63,JVASP-89054,JVASP-89054,oxide,train,DyCrO3,-3.04522,,,False,,,,0,POSCAR-JVASP-89054.vasp,data_shared/oxide/structures/POSCAR-JVASP-89054.vasp,data_shared/oxide/manifests/pool.csv,502,20,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1745
balanced_pool_set,64,JVASP-97532,JVASP-97532,oxide,train,Ba2ZnH6O6,-1.13093,,,False,,,,0,POSCAR-JVASP-97532.vasp,data_shared/oxide/structures/POSCAR-JVASP-97532.vasp,data_shared/oxide/manifests/pool.csv,508,30,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,833
balanced_pool_set,65,JVASP-52566,JVASP-52566,oxide,train,TiGa2O5,-2.40821,,,False,,,,0,POSCAR-JVASP-52566.vasp,data_shared/oxide/structures/POSCAR-JVASP-52566.vasp,data_shared/oxide/manifests/pool.csv,510,16,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1618
balanced_pool_set,66,JVASP-98205,JVASP-98205,oxide,train,V2CoP2O10,-2.20264,,,False,,,,0,POSCAR-JVASP-98205.vasp,data_shared/oxide/structures/POSCAR-JVASP-98205.vasp,data_shared/oxide/manifests/pool.csv,514,30,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,271
balanced_pool_set,67,JVASP-97313,JVASP-97313,oxide,train,Y4AlSiNO8,-3.42531,,,False,,,,0,POSCAR-JVASP-97313.vasp,data_shared/oxide/structures/POSCAR-JVASP-97313.vasp,data_shared/oxide/manifests/pool.csv,520,60,True,False,True,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,16
balanced_pool_set,68,JVASP-62733,JVASP-62733,oxide,train,BPb3O4F,-1.85946,,,False,,,,0,POSCAR-JVASP-62733.vasp,data_shared/oxide/structures/POSCAR-JVASP-62733.vasp,data_shared/oxide/manifests/pool.csv,525,36,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,116
balanced_pool_set,69,JVASP-97459,JVASP-97459,oxide,train,KVSO6,-2.03,,,False,,,,0,POSCAR-JVASP-97459.vasp,data_shared/oxide/structures/POSCAR-JVASP-97459.vasp,data_shared/oxide/manifests/pool.csv,534,36,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1094
balanced_pool_set,70,JVASP-98474,JVASP-98474,oxide,train,LiLa4NiO8,-3.1197,,,False,,,,0,POSCAR-JVASP-98474.vasp,data_shared/oxide/structures/POSCAR-JVASP-98474.vasp,data_shared/oxide/manifests/pool.csv,536,14,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1535
balanced_pool_set,71,JVASP-89307,JVASP-89307,oxide,train,EuClO,-3.29812,,,False,,,,0,POSCAR-JVASP-89307.vasp,data_shared/oxide/structures/POSCAR-JVASP-89307.vasp,data_shared/oxide/manifests/pool.csv,546,6,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1441
balanced_pool_set,72,JVASP-47983,JVASP-47983,oxide,train,Li2Fe2CoO6,-1.64224,,,False,,,,0,POSCAR-JVASP-47983.vasp,data_shared/oxide/structures/POSCAR-JVASP-47983.vasp,data_shared/oxide/manifests/pool.csv,588,11,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1330
balanced_pool_set,73,JVASP-97412,JVASP-97412,oxide,train,CdGeBi2O6,-1.49936,,,False,,,,0,POSCAR-JVASP-97412.vasp,data_shared/oxide/structures/POSCAR-JVASP-97412.vasp,data_shared/oxide/manifests/pool.csv,590,40,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,490
balanced_pool_set,74,JVASP-97781,JVASP-97781,oxide,train,La2CuSnO6,-2.59507,,,False,,,,0,POSCAR-JVASP-97781.vasp,data_shared/oxide/structures/POSCAR-JVASP-97781.vasp,data_shared/oxide/manifests/pool.csv,601,40,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1184
balanced_pool_set,75,JVASP-85874,JVASP-85874,oxide,train,TeO3,-0.8856,,,False,,,,0,POSCAR-JVASP-85874.vasp,data_shared/oxide/structures/POSCAR-JVASP-85874.vasp,data_shared/oxide/manifests/pool.csv,606,8,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1296
balanced_pool_set,76,JVASP-85381,JVASP-85381,oxide,train,K4CO4,-1.51253,,,False,,,,0,POSCAR-JVASP-85381.vasp,data_shared/oxide/structures/POSCAR-JVASP-85381.vasp,data_shared/oxide/manifests/pool.csv,609,9,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1510
balanced_pool_set,77,JVASP-43545,JVASP-43545,oxide,train,Li7V5O12,-2.46353,,,False,,,,0,POSCAR-JVASP-43545.vasp,data_shared/oxide/structures/POSCAR-JVASP-43545.vasp,data_shared/oxide/manifests/pool.csv,616,24,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,1909
balanced_pool_set,78,JVASP-88858,JVASP-88858,oxide,train,UMo5O16,-2.34384,,,False,,,,0,POSCAR-JVASP-88858.vasp,data_shared/oxide/structures/POSCAR-JVASP-88858.vasp,data_shared/oxide/manifests/pool.csv,618,22,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,2018
balanced_pool_set,79,JVASP-50699,JVASP-50699,oxide,train,LiNbTe3O12,-1.39813,,,False,,,,0,POSCAR-JVASP-50699.vasp,data_shared/oxide/structures/POSCAR-JVASP-50699.vasp,data_shared/oxide/manifests/pool.csv,626,17,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,564
balanced_pool_set,80,JVASP-16936,JVASP-16936,oxide,train,SbO2,-1.12883,,,False,,,,0,POSCAR-JVASP-16936.vasp,data_shared/oxide/structures/POSCAR-JVASP-16936.vasp,data_shared/oxide/manifests/pool.csv,634,3,True,False,False,oxide_random_sample_matched_to_nitride_pool,42,True,13507,2046,533
