embedding_source,run_name,n_neighbors,min_dist,random_state,standardized_before_umap,pre_reduction,metric,standardization_scope,umap_transform_mode,subset_name,material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,error_group,umap1,umap2,embedding_npz_path,embedding_npz_key,embedding_row_index,embedding_dim,layer_name,module_path,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-22671,oxide,train,NaCrO2,-1.8573,-1.854291081428528,0.0030089185714721,,7.978869915008545,11.720895767211914,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,10,256,readout,model.readout,POSCAR-JVASP-22671.vasp,data_shared/oxide/structures/POSCAR-JVASP-22671.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-49894,oxide,train,PrTiO3,-3.33859,-3.335144519805908,0.0034454801940917,,9.06193733215332,8.304219245910645,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,11,256,readout,model.readout,POSCAR-JVASP-49894.vasp,data_shared/oxide/structures/POSCAR-JVASP-49894.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98801,oxide,train,V2CdP2O10,-2.26979,-2.27260160446167,0.0028116044616699,,8.506902694702148,10.78597354888916,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,12,256,readout,model.readout,POSCAR-JVASP-98801.vasp,data_shared/oxide/structures/POSCAR-JVASP-98801.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97338,oxide,train,SiP2O7,-2.39113,-2.383741617202759,0.0073883827972411,,8.438098907470703,10.650343894958496,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,13,256,readout,model.readout,POSCAR-JVASP-97338.vasp,data_shared/oxide/structures/POSCAR-JVASP-97338.vasp,data_shared/oxide/manifests/pool.csv,40,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-43844,oxide,train,Li4Ti3V5O16,-2.71502,-2.7186408042907715,0.0036208042907714,,11.417506217956543,10.332765579223633,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,14,256,readout,model.readout,POSCAR-JVASP-43844.vasp,data_shared/oxide/structures/POSCAR-JVASP-43844.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97505,oxide,train,V3H4O8,-1.68952,-1.6803582906723022,0.0091617093276976,,8.284699440002441,10.50429630279541,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,15,256,readout,model.readout,POSCAR-JVASP-97505.vasp,data_shared/oxide/structures/POSCAR-JVASP-97505.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-49779,oxide,train,ZnSeO4,-0.95343,-0.9534981846809388,6.818468093872099e-05,,6.973247051239014,10.93480110168457,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,16,256,readout,model.readout,POSCAR-JVASP-49779.vasp,data_shared/oxide/structures/POSCAR-JVASP-49779.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98619,oxide,train,Sb2RuC6O6F12,-1.60264,-1.6028602123260498,0.0002202123260497,,5.923742771148682,10.950736999511719,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,17,256,readout,model.readout,POSCAR-JVASP-98619.vasp,data_shared/oxide/structures/POSCAR-JVASP-98619.vasp,data_shared/oxide/manifests/pool.csv,54,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98504,oxide,train,Mn3Se3O10,-1.18451,-1.1796276569366455,0.0048823430633544,,7.32673978805542,11.428674697875977,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,18,256,readout,model.readout,POSCAR-JVASP-98504.vasp,data_shared/oxide/structures/POSCAR-JVASP-98504.vasp,data_shared/oxide/manifests/pool.csv,32,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-38326,oxide,train,RbCdO3,-0.49434,-0.4855917096138,0.0087482903861999,,6.716244220733643,9.956527709960938,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,19,256,readout,model.readout,POSCAR-JVASP-38326.vasp,data_shared/oxide/structures/POSCAR-JVASP-38326.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-37208,oxide,train,SiPdO3,-1.3133,-1.314802646636963,0.0015026466369629,,8.306585311889648,11.063315391540527,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,20,256,readout,model.readout,POSCAR-JVASP-37208.vasp,data_shared/oxide/structures/POSCAR-JVASP-37208.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-86443,oxide,train,Cu3P2O8,-1.53855,-1.53892183303833,0.0003718330383299,,8.23974323272705,11.092962265014648,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,21,256,readout,model.readout,POSCAR-JVASP-86443.vasp,data_shared/oxide/structures/POSCAR-JVASP-86443.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-48649,oxide,train,MnFeP2O8,-1.96675,-1.9752451181411743,0.0084951181411743,,8.303045272827148,11.086520195007324,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,22,256,readout,model.readout,POSCAR-JVASP-48649.vasp,data_shared/oxide/structures/POSCAR-JVASP-48649.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-38283,oxide,train,RbTlO3,-0.53253,-0.5244470834732056,0.0080829165267943,,6.632744789123535,10.002429008483887,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,23,256,readout,model.readout,POSCAR-JVASP-38283.vasp,data_shared/oxide/structures/POSCAR-JVASP-38283.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98620,oxide,train,BaH2C2O4,-1.55337,-1.5546178817749023,0.0012478817749024,,10.955276489257812,9.541104316711426,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,24,256,readout,model.readout,POSCAR-JVASP-98620.vasp,data_shared/oxide/structures/POSCAR-JVASP-98620.vasp,data_shared/oxide/manifests/pool.csv,36,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-42544,oxide,train,V6O11F,-2.60109,-2.6056017875671387,0.0045117875671385,,8.82121467590332,10.752686500549316,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,25,256,readout,model.readout,POSCAR-JVASP-42544.vasp,data_shared/oxide/structures/POSCAR-JVASP-42544.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97865,oxide,train,Rb4CO4,-1.48861,-1.484518051147461,0.004091948852539,,6.875112056732178,9.500340461730957,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,26,256,readout,model.readout,POSCAR-JVASP-97865.vasp,data_shared/oxide/structures/POSCAR-JVASP-97865.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-38515,oxide,train,KAgO3,-0.2875,-0.2804142534732818,0.0070857465267181,,6.543588161468506,10.02243709564209,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,27,256,readout,model.readout,POSCAR-JVASP-38515.vasp,data_shared/oxide/structures/POSCAR-JVASP-38515.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-85793,oxide,train,TlCuHSeO5,-0.79153,-0.7842181324958801,0.0073118675041198,,6.689243316650391,10.74743938446045,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,28,256,readout,model.readout,POSCAR-JVASP-85793.vasp,data_shared/oxide/structures/POSCAR-JVASP-85793.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-22560,oxide,train,K2PdO2,-1.24162,-1.23983895778656,0.0017810422134398,,6.940391540527344,9.622942924499512,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,29,256,readout,model.readout,POSCAR-JVASP-22560.vasp,data_shared/oxide/structures/POSCAR-JVASP-22560.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98455,oxide,train,AsPO5,-1.63714,-1.6336748600006104,0.0034651399993896,,8.095846176147461,10.949246406555176,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,30,256,readout,model.readout,POSCAR-JVASP-98455.vasp,data_shared/oxide/structures/POSCAR-JVASP-98455.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-42416,oxide,train,Na4WO4,-1.95251,-1.947589874267578,0.0049201257324218,,9.506065368652344,10.837878227233887,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,31,256,readout,model.readout,POSCAR-JVASP-42416.vasp,data_shared/oxide/structures/POSCAR-JVASP-42416.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-42811,oxide,train,Li4CoO2F2,-2.19315,-2.198456048965454,0.0053060489654539,,9.951665878295898,11.518884658813477,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,32,256,readout,model.readout,POSCAR-JVASP-42811.vasp,data_shared/oxide/structures/POSCAR-JVASP-42811.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97509,oxide,train,NpO2F2,-2.64794,-2.657621383666992,0.009681383666992,,8.954715728759766,8.669475555419922,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,33,256,readout,model.readout,POSCAR-JVASP-97509.vasp,data_shared/oxide/structures/POSCAR-JVASP-97509.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-48475,oxide,train,Mn3O2F4,-2.20488,-2.2087669372558594,0.0038869372558592,,7.773712158203125,12.190672874450684,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,34,256,readout,model.readout,POSCAR-JVASP-48475.vasp,data_shared/oxide/structures/POSCAR-JVASP-48475.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-32,oxide,train,Al2O3,-3.31332,-3.318005084991455,0.004685084991455,,8.919500350952148,9.902657508850098,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,35,256,readout,model.readout,POSCAR-JVASP-32.vasp,data_shared/oxide/structures/POSCAR-JVASP-32.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-43306,oxide,train,Ni2PO5,-1.47396,-1.4729769229888916,0.0009830770111083,,8.23462200164795,11.190010070800781,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,36,256,readout,model.readout,POSCAR-JVASP-43306.vasp,data_shared/oxide/structures/POSCAR-JVASP-43306.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-85718,oxide,train,BaTiO3,-2.50585,-2.5253396034240723,0.0194896034240721,,9.014350891113281,8.498785972595215,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,37,256,readout,model.readout,POSCAR-JVASP-85718.vasp,data_shared/oxide/structures/POSCAR-JVASP-85718.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98511,oxide,train,Dy6Fe16O,-0.39043,-0.3869128823280334,0.0035171176719665,,1.9282116889953613,9.23703670501709,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,38,256,readout,model.readout,POSCAR-JVASP-98511.vasp,data_shared/oxide/structures/POSCAR-JVASP-98511.vasp,data_shared/oxide/manifests/pool.csv,23,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-42633,oxide,train,LiMn2P2O8,-2.07238,-2.0737991333007812,0.0014191333007813,,11.573662757873535,9.97219181060791,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,39,256,readout,model.readout,POSCAR-JVASP-42633.vasp,data_shared/oxide/structures/POSCAR-JVASP-42633.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97397,oxide,train,Na2Nb4O11,-2.67293,-2.672628879547119,0.0003011204528808,,11.093388557434082,9.316554069519043,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,40,256,readout,model.readout,POSCAR-JVASP-97397.vasp,data_shared/oxide/structures/POSCAR-JVASP-97397.vasp,data_shared/oxide/manifests/pool.csv,34,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97820,oxide,train,Na2Si2O5,-2.66628,-2.667180061340332,0.000900061340332,,11.148619651794434,9.769637107849121,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,41,256,readout,model.readout,POSCAR-JVASP-97820.vasp,data_shared/oxide/structures/POSCAR-JVASP-97820.vasp,data_shared/oxide/manifests/pool.csv,36,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98627,oxide,train,Na2Si3H2O8,-2.37961,-2.3816580772399902,0.0020480772399902,,11.505434036254883,9.5669584274292,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,42,256,readout,model.readout,POSCAR-JVASP-98627.vasp,data_shared/oxide/structures/POSCAR-JVASP-98627.vasp,data_shared/oxide/manifests/pool.csv,60,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98057,oxide,train,BaY6Si3B6O24F2,-3.32431,-3.323547840118408,0.0007621598815918,,10.986770629882812,8.608345985412598,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,43,256,readout,model.readout,POSCAR-JVASP-98057.vasp,data_shared/oxide/structures/POSCAR-JVASP-98057.vasp,data_shared/oxide/manifests/pool.csv,42,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98513,oxide,train,Bi5IO7,-1.30868,-1.3075634241104126,0.0011165758895874,,7.293570518493652,10.913344383239746,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,44,256,readout,model.readout,POSCAR-JVASP-98513.vasp,data_shared/oxide/structures/POSCAR-JVASP-98513.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97877,oxide,train,Ca4P6O19,-2.74612,-2.7424063682556152,0.0037136317443846,,11.119109153747559,9.120304107666016,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,45,256,readout,model.readout,POSCAR-JVASP-97877.vasp,data_shared/oxide/structures/POSCAR-JVASP-97877.vasp,data_shared/oxide/manifests/pool.csv,58,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-32223,oxide,train,NiH12Cl2O6,-0.94012,-0.9380682706832886,0.0020517293167113,,6.29347038269043,11.586772918701172,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,46,256,readout,model.readout,POSCAR-JVASP-32223.vasp,data_shared/oxide/structures/POSCAR-JVASP-32223.vasp,data_shared/oxide/manifests/pool.csv,21,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-48811,oxide,train,Li3CrCo3O8,-1.73264,-1.7359347343444824,0.0032947343444824,,11.003578186035156,11.180402755737305,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,47,256,readout,model.readout,POSCAR-JVASP-48811.vasp,data_shared/oxide/structures/POSCAR-JVASP-48811.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98767,oxide,train,Ca6Si3H2O13,-3.02097,-3.0225000381469727,0.0015300381469725,,10.93934154510498,8.848579406738281,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,48,256,readout,model.readout,POSCAR-JVASP-98767.vasp,data_shared/oxide/structures/POSCAR-JVASP-98767.vasp,data_shared/oxide/manifests/pool.csv,48,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-43076,oxide,train,Na5Li3Ti5O14,-2.77628,-2.7741494178771973,0.0021305821228025,,10.076220512390137,10.6343994140625,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,49,256,readout,model.readout,POSCAR-JVASP-43076.vasp,data_shared/oxide/structures/POSCAR-JVASP-43076.vasp,data_shared/oxide/manifests/pool.csv,27,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98466,oxide,train,K3SmP2O8,-2.76577,-2.7692904472351074,0.0035204472351075,,11.841937065124512,9.669189453125,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,50,256,readout,model.readout,POSCAR-JVASP-98466.vasp,data_shared/oxide/structures/POSCAR-JVASP-98466.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98637,oxide,train,K2P2H2O7,-2.04488,-2.0541069507598877,0.0092269507598876,,11.713007926940918,9.792143821716309,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,51,256,readout,model.readout,POSCAR-JVASP-98637.vasp,data_shared/oxide/structures/POSCAR-JVASP-98637.vasp,data_shared/oxide/manifests/pool.csv,52,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-97772,oxide,train,Pr2Se2O,-2.5878,-2.576962947845459,0.0108370521545411,,8.35145092010498,7.867927074432373,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,52,256,readout,model.readout,POSCAR-JVASP-97772.vasp,data_shared/oxide/structures/POSCAR-JVASP-97772.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-44101,oxide,train,Fe6O7F5,-1.65561,-1.6559910774230957,0.0003810774230956,,8.43763256072998,12.15515422821045,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,53,256,readout,model.readout,POSCAR-JVASP-44101.vasp,data_shared/oxide/structures/POSCAR-JVASP-44101.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-98587,oxide,train,PH3O4,-1.53021,-1.5270227193832395,0.0031872806167603,,6.482194900512695,11.491304397583008,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,54,256,readout,model.readout,POSCAR-JVASP-98587.vasp,data_shared/oxide/structures/POSCAR-JVASP-98587.vasp,data_shared/oxide/manifests/pool.csv,32,True,False,False
pre_head,balanced_pool_set,50,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-42815,oxide,train,Na2VO3,-2.26038,-2.2590413093566895,0.0013386906433106,,9.839826583862305,10.720860481262207,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,55,256,readout,model.readout,POSCAR-JVASP-42815.vasp,data_shared/oxide/structures/POSCAR-JVASP-42815.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
