POSCAR-JVASP-43157.vasp,-1.81736
POSCAR-JVASP-90347.vasp,-1.22608
POSCAR-JVASP-48466.vasp,-1.39287
POSCAR-JVASP-36837.vasp,-1.72817
POSCAR-JVASP-91986.vasp,-1.71555
POSCAR-JVASP-50109.vasp,-2.28043
POSCAR-JVASP-118858.vasp,-0.78798
POSCAR-JVASP-46672.vasp,-2.16947
POSCAR-JVASP-57088.vasp,-1.78061
POSCAR-JVASP-120884.vasp,-0.38538
POSCAR-JVASP-10046.vasp,-2.55484
POSCAR-JVASP-33602.vasp,-1.35259
POSCAR-JVASP-100243.vasp,-1.51064
POSCAR-JVASP-9776.vasp,-3.30098
POSCAR-JVASP-10073.vasp,-2.20675
POSCAR-JVASP-48726.vasp,-2.00167
POSCAR-JVASP-50031.vasp,-3.01499
POSCAR-JVASP-46674.vasp,-2.18099
POSCAR-JVASP-79310.vasp,-0.42914
POSCAR-JVASP-44365.vasp,-2.09338
POSCAR-JVASP-116500.vasp,-1.88593
POSCAR-JVASP-105705.vasp,-0.01178
POSCAR-JVASP-22434.vasp,-2.72707
POSCAR-JVASP-101255.vasp,-1.27034
POSCAR-JVASP-104687.vasp,-1.97259
POSCAR-JVASP-12019.vasp,-0.92667
POSCAR-JVASP-10500.vasp,-2.4297
POSCAR-JVASP-26807.vasp,-3.2973
POSCAR-JVASP-88406.vasp,-2.30678
POSCAR-JVASP-27716.vasp,-2.0886
POSCAR-JVASP-42743.vasp,-1.27174
POSCAR-JVASP-58596.vasp,-1.02919
POSCAR-JVASP-118139.vasp,1.83914
POSCAR-JVASP-113749.vasp,0.21269
POSCAR-JVASP-35203.vasp,-2.01034
POSCAR-JVASP-120109.vasp,0.02734
POSCAR-JVASP-12488.vasp,-1.40941
POSCAR-JVASP-1234.vasp,-3.35196
POSCAR-JVASP-91574.vasp,-1.98568
POSCAR-JVASP-46361.vasp,-2.326
POSCAR-JVASP-118332.vasp,1.23117
POSCAR-JVASP-110284.vasp,-2.37626
POSCAR-JVASP-11778.vasp,-2.49698
POSCAR-JVASP-57176.vasp,-0.80013
POSCAR-JVASP-114966.vasp,-1.18919
POSCAR-JVASP-55387.vasp,-2.46166
POSCAR-JVASP-26986.vasp,-1.84518
POSCAR-JVASP-30170.vasp,-1.66267
POSCAR-JVASP-23052.vasp,-2.52272
POSCAR-JVASP-44472.vasp,-1.9902
POSCAR-JVASP-120570.vasp,-2.04782
POSCAR-JVASP-52275.vasp,-3.09538
POSCAR-JVASP-118495.vasp,-0.91495
POSCAR-JVASP-101980.vasp,-0.54878
POSCAR-JVASP-120169.vasp,-3.91962
POSCAR-JVASP-100414.vasp,-3.90991
POSCAR-JVASP-95470.vasp,-1.38912
POSCAR-JVASP-117068.vasp,-2.105
POSCAR-JVASP-37314.vasp,-2.9274
POSCAR-JVASP-48823.vasp,-1.79216
POSCAR-JVASP-45902.vasp,-2.87449
POSCAR-JVASP-117740.vasp,-0.7353
POSCAR-JVASP-9867.vasp,-0.46603
POSCAR-JVASP-12709.vasp,-0.80898
POSCAR-JVASP-57303.vasp,-1.9871
POSCAR-JVASP-8624.vasp,-2.24663
POSCAR-JVASP-29437.vasp,-2.91704
POSCAR-JVASP-95603.vasp,-2.28478
POSCAR-JVASP-119546.vasp,-1.68654
POSCAR-JVASP-86927.vasp,-3.25257
POSCAR-JVASP-52467.vasp,-2.19165
POSCAR-JVASP-51412.vasp,-0.84793
POSCAR-JVASP-93460.vasp,-1.80476
POSCAR-JVASP-97949.vasp,-2.91406
POSCAR-JVASP-117430.vasp,-2.02123
POSCAR-JVASP-43362.vasp,-1.51461
POSCAR-JVASP-50099.vasp,-1.41209
POSCAR-JVASP-10558.vasp,-2.87847
POSCAR-JVASP-10040.vasp,-1.90576
POSCAR-JVASP-116553.vasp,-0.91306
POSCAR-JVASP-11675.vasp,-1.85517
POSCAR-JVASP-10080.vasp,-3.28011
POSCAR-JVASP-54717.vasp,-0.8782
POSCAR-JVASP-98534.vasp,-2.70426
POSCAR-JVASP-103371.vasp,-3.42355
POSCAR-JVASP-8418.vasp,-1.94301
POSCAR-JVASP-113239.vasp,-2.2023
POSCAR-JVASP-36770.vasp,-0.50741
POSCAR-JVASP-107365.vasp,-2.3169
POSCAR-JVASP-10734.vasp,-1.62059
POSCAR-JVASP-40684.vasp,-2.1119
POSCAR-JVASP-30401.vasp,-2.71207
POSCAR-JVASP-15924.vasp,-2.50953
POSCAR-JVASP-28388.vasp,-1.66988
POSCAR-JVASP-120069.vasp,-2.49353
POSCAR-JVASP-50371.vasp,-2.83236
POSCAR-JVASP-36729.vasp,2.09382
POSCAR-JVASP-45991.vasp,-3.40877
POSCAR-JVASP-98541.vasp,0.16914
POSCAR-JVASP-117803.vasp,0.19163
POSCAR-JVASP-50168.vasp,-1.10895
POSCAR-JVASP-8108.vasp,-2.10585
POSCAR-JVASP-47532.vasp,-1.20979
POSCAR-JVASP-12575.vasp,-1.57036
POSCAR-JVASP-92508.vasp,-2.21034
POSCAR-JVASP-47845.vasp,-2.23278
POSCAR-JVASP-24953.vasp,-1.93007
POSCAR-JVASP-97313.vasp,-3.42531
POSCAR-JVASP-7991.vasp,-1.46475
POSCAR-JVASP-42295.vasp,-1.91524
POSCAR-JVASP-56669.vasp,-1.44302
POSCAR-JVASP-90143.vasp,-1.67662
POSCAR-JVASP-14147.vasp,-2.53251
POSCAR-JVASP-91469.vasp,-2.52952
POSCAR-JVASP-13312.vasp,-1.93227
POSCAR-JVASP-86545.vasp,-2.89888
POSCAR-JVASP-11520.vasp,-2.07476
POSCAR-JVASP-120898.vasp,-0.22026
POSCAR-JVASP-55257.vasp,-2.78032
POSCAR-JVASP-98074.vasp,-1.91125
POSCAR-JVASP-114893.vasp,0.57085
POSCAR-JVASP-111148.vasp,-2.43368
POSCAR-JVASP-46150.vasp,-1.50141
POSCAR-JVASP-54768.vasp,-2.7387
POSCAR-JVASP-90006.vasp,-1.31317
POSCAR-JVASP-115789.vasp,-2.21557
POSCAR-JVASP-54386.vasp,-2.10682
POSCAR-JVASP-119361.vasp,-1.28924
POSCAR-JVASP-119094.vasp,-2.20561
POSCAR-JVASP-115026.vasp,-0.09954
POSCAR-JVASP-9981.vasp,-1.75643
POSCAR-JVASP-49588.vasp,-2.78535
POSCAR-JVASP-106180.vasp,-1.64956
POSCAR-JVASP-118615.vasp,-1.17819
POSCAR-JVASP-122113.vasp,-2.21375
POSCAR-JVASP-13384.vasp,-1.23716
POSCAR-JVASP-119374.vasp,-2.18521
POSCAR-JVASP-29301.vasp,-1.55039
POSCAR-JVASP-48124.vasp,-2.61195
POSCAR-JVASP-33682.vasp,0.16055
POSCAR-JVASP-33121.vasp,-0.70735
POSCAR-JVASP-9622.vasp,-2.04794
POSCAR-JVASP-12112.vasp,-2.94978
POSCAR-JVASP-86410.vasp,-2.55837
POSCAR-JVASP-57074.vasp,-1.59123
POSCAR-JVASP-29844.vasp,-1.13233
POSCAR-JVASP-46921.vasp,-1.78471
POSCAR-JVASP-45861.vasp,-1.58764
POSCAR-JVASP-12662.vasp,-1.197
POSCAR-JVASP-59274.vasp,-3.20579
POSCAR-JVASP-52424.vasp,-1.79879
POSCAR-JVASP-10201.vasp,-2.75169
POSCAR-JVASP-50502.vasp,-1.70861
POSCAR-JVASP-9192.vasp,-1.7667
POSCAR-JVASP-85667.vasp,-1.95483
POSCAR-JVASP-52660.vasp,-3.354
POSCAR-JVASP-4837.vasp,-1.73835
POSCAR-JVASP-1285.vasp,-2.08593
POSCAR-JVASP-107079.vasp,-3.02198
POSCAR-JVASP-97500.vasp,-0.19644
POSCAR-JVASP-106880.vasp,-2.77357
POSCAR-JVASP-53014.vasp,-0.47201
POSCAR-JVASP-55758.vasp,-0.81779
POSCAR-JVASP-42259.vasp,-2.11934
POSCAR-JVASP-59110.vasp,-2.41811
POSCAR-JVASP-116693.vasp,-1.36704
POSCAR-JVASP-49890.vasp,-2.35212
POSCAR-JVASP-101929.vasp,-1.22258
POSCAR-JVASP-9712.vasp,-3.35198
POSCAR-JVASP-12213.vasp,-2.35215
POSCAR-JVASP-121176.vasp,-1.08919
POSCAR-JVASP-12232.vasp,-1.53614
POSCAR-JVASP-86434.vasp,-2.55148
POSCAR-JVASP-31809.vasp,-1.54298
POSCAR-JVASP-50858.vasp,-3.57668
POSCAR-JVASP-9142.vasp,-2.38316
POSCAR-JVASP-44376.vasp,-1.66558
POSCAR-JVASP-12056.vasp,-0.82102
POSCAR-JVASP-23231.vasp,-2.21031
POSCAR-JVASP-114629.vasp,-0.90841
POSCAR-JVASP-112505.vasp,-1.87651
POSCAR-JVASP-44145.vasp,-1.50418
POSCAR-JVASP-21537.vasp,-1.34555
POSCAR-JVASP-112038.vasp,-0.06504
POSCAR-JVASP-46152.vasp,-2.59803
POSCAR-JVASP-40709.vasp,-2.2161
POSCAR-JVASP-119153.vasp,-3.72797
POSCAR-JVASP-42971.vasp,-2.04915
POSCAR-JVASP-92267.vasp,-0.28355
POSCAR-JVASP-29401.vasp,-1.83354
POSCAR-JVASP-99115.vasp,-2.64681
POSCAR-JVASP-9726.vasp,-1.97755
POSCAR-JVASP-116714.vasp,-3.16784
POSCAR-JVASP-50915.vasp,-2.36009
POSCAR-JVASP-118823.vasp,-3.07739
POSCAR-JVASP-97433.vasp,-2.03953
POSCAR-JVASP-37300.vasp,-2.02424
POSCAR-JVASP-96820.vasp,-2.86659
POSCAR-JVASP-96793.vasp,-2.64041
POSCAR-JVASP-47989.vasp,-1.28131
POSCAR-JVASP-46142.vasp,-1.87651
POSCAR-JVASP-11079.vasp,-3.44789
POSCAR-JVASP-110926.vasp,-2.11098
POSCAR-JVASP-36762.vasp,-0.88073
POSCAR-JVASP-17616.vasp,-0.86451
POSCAR-JVASP-57256.vasp,-1.97435
POSCAR-JVASP-101839.vasp,-0.07612
POSCAR-JVASP-51015.vasp,-1.44531
POSCAR-JVASP-120499.vasp,-2.58576
POSCAR-JVASP-109432.vasp,-2.52765
POSCAR-JVASP-50684.vasp,-1.63738
POSCAR-JVASP-93245.vasp,-1.3135
POSCAR-JVASP-39640.vasp,-3.33641
POSCAR-JVASP-54755.vasp,-2.06537
POSCAR-JVASP-104015.vasp,-0.34333
POSCAR-JVASP-104765.vasp,-2.49702
POSCAR-JVASP-109497.vasp,-1.11152
POSCAR-JVASP-3252.vasp,-3.24311
POSCAR-JVASP-25777.vasp,-3.06124
POSCAR-JVASP-109902.vasp,-0.94948
POSCAR-JVASP-104123.vasp,0.06136
POSCAR-JVASP-47678.vasp,-1.83351
POSCAR-JVASP-42484.vasp,-2.06223
POSCAR-JVASP-44319.vasp,-2.15475
POSCAR-JVASP-93954.vasp,-1.80492
POSCAR-JVASP-117612.vasp,-1.16394
POSCAR-JVASP-34177.vasp,-1.8541
POSCAR-JVASP-37634.vasp,-1.3872
POSCAR-JVASP-25807.vasp,-2.59759
POSCAR-JVASP-34712.vasp,-3.03938
POSCAR-JVASP-35134.vasp,-3.65029
POSCAR-JVASP-52600.vasp,-1.23264
POSCAR-JVASP-111641.vasp,-1.97616
POSCAR-JVASP-96799.vasp,-2.55476
POSCAR-JVASP-62587.vasp,-2.82556
POSCAR-JVASP-51668.vasp,-1.56302
POSCAR-JVASP-118646.vasp,-1.47908
POSCAR-JVASP-119733.vasp,-2.40256
POSCAR-JVASP-51725.vasp,-1.35024
POSCAR-JVASP-54721.vasp,-1.63354
POSCAR-JVASP-57259.vasp,-1.68962
POSCAR-JVASP-98358.vasp,-1.4341
POSCAR-JVASP-35198.vasp,-2.47161
POSCAR-JVASP-120869.vasp,-0.65968
POSCAR-JVASP-43669.vasp,-2.06056
POSCAR-JVASP-44636.vasp,-2.11775
POSCAR-JVASP-8605.vasp,-2.73287
POSCAR-JVASP-118818.vasp,-0.58827
POSCAR-JVASP-52540.vasp,-3.0445
POSCAR-JVASP-9381.vasp,-2.10683
POSCAR-JVASP-36615.vasp,-1.86266
POSCAR-JVASP-21530.vasp,-2.71253
POSCAR-JVASP-85682.vasp,-1.11721
POSCAR-JVASP-46407.vasp,-1.91068
POSCAR-JVASP-120978.vasp,0.39194
POSCAR-JVASP-30163.vasp,-1.93296
POSCAR-JVASP-55714.vasp,-0.37634
POSCAR-JVASP-106677.vasp,-3.0821
POSCAR-JVASP-52578.vasp,-4.00696
POSCAR-JVASP-48152.vasp,-2.39351
POSCAR-JVASP-97426.vasp,-3.47244
POSCAR-JVASP-117980.vasp,-0.64254
POSCAR-JVASP-47526.vasp,-2.15882
POSCAR-JVASP-43585.vasp,-1.69088
POSCAR-JVASP-36188.vasp,-2.72267
POSCAR-JVASP-9832.vasp,-2.47595
POSCAR-JVASP-49836.vasp,-3.35291
POSCAR-JVASP-10251.vasp,-1.86875
POSCAR-JVASP-45374.vasp,-3.19724
POSCAR-JVASP-44502.vasp,-1.49571
POSCAR-JVASP-101809.vasp,-0.02307
POSCAR-JVASP-47558.vasp,-2.57085
POSCAR-JVASP-42838.vasp,-1.75063
POSCAR-JVASP-55596.vasp,-3.06259
POSCAR-JVASP-11278.vasp,-1.22216
POSCAR-JVASP-104031.vasp,-0.10039
POSCAR-JVASP-27717.vasp,-1.89175
POSCAR-JVASP-93235.vasp,-1.48244
POSCAR-JVASP-102843.vasp,-1.81221
POSCAR-JVASP-36850.vasp,-1.21096
POSCAR-JVASP-116496.vasp,-1.88648
POSCAR-JVASP-14208.vasp,-2.54305
POSCAR-JVASP-23964.vasp,-1.1998
POSCAR-JVASP-90635.vasp,-2.46799
POSCAR-JVASP-43370.vasp,-2.25723
POSCAR-JVASP-103016.vasp,-0.85951
POSCAR-JVASP-97446.vasp,-1.24337
POSCAR-JVASP-117102.vasp,-2.62586
POSCAR-JVASP-57434.vasp,-2.71605
POSCAR-JVASP-50388.vasp,-3.63974
POSCAR-JVASP-49876.vasp,-2.81593
POSCAR-JVASP-21034.vasp,-1.91515
POSCAR-JVASP-40994.vasp,-1.7655
POSCAR-JVASP-62630.vasp,-3.00807
POSCAR-JVASP-119150.vasp,-1.39084
POSCAR-JVASP-9337.vasp,-2.1377
POSCAR-JVASP-107769.vasp,-3.66136
POSCAR-JVASP-9411.vasp,-3.52729
POSCAR-JVASP-116843.vasp,-1.92479
POSCAR-JVASP-111635.vasp,-1.81094
POSCAR-JVASP-61919.vasp,-2.04861
POSCAR-JVASP-10104.vasp,-3.31957
POSCAR-JVASP-57540.vasp,-1.70788
POSCAR-JVASP-118555.vasp,-0.14871
POSCAR-JVASP-108832.vasp,-1.11713
POSCAR-JVASP-19041.vasp,-2.79689
POSCAR-JVASP-30203.vasp,0.25587
POSCAR-JVASP-107098.vasp,-3.10903
POSCAR-JVASP-118497.vasp,-1.28775
POSCAR-JVASP-11374.vasp,-3.18786
POSCAR-JVASP-118702.vasp,-0.66253
POSCAR-JVASP-40688.vasp,-2.3022
POSCAR-JVASP-32255.vasp,-1.33373
POSCAR-JVASP-36613.vasp,-1.41529
POSCAR-JVASP-49912.vasp,-1.25738
POSCAR-JVASP-29366.vasp,-2.39176
POSCAR-JVASP-51436.vasp,-2.44481
POSCAR-JVASP-43987.vasp,-2.29626
POSCAR-JVASP-29376.vasp,-1.22893
POSCAR-JVASP-95639.vasp,-2.20416
POSCAR-JVASP-103977.vasp,-0.41319
POSCAR-JVASP-35141.vasp,-3.6596
POSCAR-JVASP-120106.vasp,0.07085
POSCAR-JVASP-55309.vasp,-2.84065
POSCAR-JVASP-78860.vasp,-0.25123
POSCAR-JVASP-100026.vasp,-2.97035
POSCAR-JVASP-91913.vasp,-2.5538
POSCAR-JVASP-57528.vasp,-2.07297
POSCAR-JVASP-43545.vasp,-2.46353
POSCAR-JVASP-10652.vasp,-2.15245
POSCAR-JVASP-16911.vasp,0.16414
POSCAR-JVASP-43014.vasp,-2.17568
POSCAR-JVASP-55130.vasp,-1.0505
POSCAR-JVASP-21535.vasp,-1.77478
POSCAR-JVASP-117616.vasp,-0.56398
POSCAR-JVASP-48199.vasp,-1.36262
POSCAR-JVASP-48089.vasp,-2.14252
POSCAR-JVASP-113750.vasp,-0.41024
POSCAR-JVASP-27392.vasp,-1.36377
POSCAR-JVASP-101802.vasp,0.03896
POSCAR-JVASP-9590.vasp,-1.67941
POSCAR-JVASP-20984.vasp,-1.96653
POSCAR-JVASP-34561.vasp,-1.08227
POSCAR-JVASP-57313.vasp,-1.48926
POSCAR-JVASP-50786.vasp,-2.77061
POSCAR-JVASP-103752.vasp,-1.33923
POSCAR-JVASP-38268.vasp,-2.66518
POSCAR-JVASP-51397.vasp,-2.15106
POSCAR-JVASP-116404.vasp,1.31573
POSCAR-JVASP-57075.vasp,-0.97251
POSCAR-JVASP-58891.vasp,-1.21741
POSCAR-JVASP-52751.vasp,-2.43237
POSCAR-JVASP-49865.vasp,-2.70019
POSCAR-JVASP-55698.vasp,-1.20894
POSCAR-JVASP-46392.vasp,-0.98827
POSCAR-JVASP-12167.vasp,-3.24911
POSCAR-JVASP-103841.vasp,0.01905
POSCAR-JVASP-120437.vasp,-0.00649
POSCAR-JVASP-88199.vasp,-1.31142
POSCAR-JVASP-43846.vasp,-2.02991
POSCAR-JVASP-48403.vasp,-2.6119
POSCAR-JVASP-46292.vasp,-2.17708
POSCAR-JVASP-116368.vasp,0.15746
POSCAR-JVASP-86618.vasp,-1.73244
POSCAR-JVASP-88440.vasp,-2.55445
POSCAR-JVASP-9224.vasp,-1.26617
POSCAR-JVASP-42636.vasp,-2.91818
POSCAR-JVASP-30260.vasp,-2.69571
POSCAR-JVASP-122528.vasp,-2.87893
POSCAR-JVASP-95287.vasp,-2.57024
POSCAR-JVASP-98512.vasp,-0.39
POSCAR-JVASP-99769.vasp,-2.3431
POSCAR-JVASP-48326.vasp,-2.02418
POSCAR-JVASP-50071.vasp,-2.42889
POSCAR-JVASP-36243.vasp,-0.16648
POSCAR-JVASP-102734.vasp,-1.70331
POSCAR-JVASP-30508.vasp,-0.30529
POSCAR-JVASP-57532.vasp,-2.67922
POSCAR-JVASP-116008.vasp,-4.12591
POSCAR-JVASP-13740.vasp,-2.31649
POSCAR-JVASP-19071.vasp,-3.31838
POSCAR-JVASP-62514.vasp,-3.26708
POSCAR-JVASP-88720.vasp,-1.93397
POSCAR-JVASP-57561.vasp,-3.58583
POSCAR-JVASP-25596.vasp,-1.62376
POSCAR-JVASP-97791.vasp,-2.8395
POSCAR-JVASP-9410.vasp,-1.78745
POSCAR-JVASP-11806.vasp,-2.72587
POSCAR-JVASP-13862.vasp,-3.34738
POSCAR-JVASP-50992.vasp,-1.16381
POSCAR-JVASP-50788.vasp,-3.24919
POSCAR-JVASP-93297.vasp,-1.55357
POSCAR-JVASP-98546.vasp,-1.89453
POSCAR-JVASP-45905.vasp,-2.19599
POSCAR-JVASP-78655.vasp,-0.79117
POSCAR-JVASP-50727.vasp,-3.61032
POSCAR-JVASP-9373.vasp,-1.87044
POSCAR-JVASP-106872.vasp,-1.75368
POSCAR-JVASP-44097.vasp,-0.95354
POSCAR-JVASP-114399.vasp,-3.1393
POSCAR-JVASP-118378.vasp,-1.5912
POSCAR-JVASP-112461.vasp,-4.02623
POSCAR-JVASP-26415.vasp,-3.05792
POSCAR-JVASP-30644.vasp,-1.87588
POSCAR-JVASP-110189.vasp,-2.74118
POSCAR-JVASP-12706.vasp,-2.46592
POSCAR-JVASP-43055.vasp,-1.71732
POSCAR-JVASP-54225.vasp,-2.82611
POSCAR-JVASP-91431.vasp,-2.65939
POSCAR-JVASP-43554.vasp,-2.1534
POSCAR-JVASP-117453.vasp,-2.52524
POSCAR-JVASP-46983.vasp,-2.13195
POSCAR-JVASP-11679.vasp,-2.83807
POSCAR-JVASP-25884.vasp,-2.84597
POSCAR-JVASP-22556.vasp,-2.07159
POSCAR-JVASP-98088.vasp,-2.12573
POSCAR-JVASP-97428.vasp,-1.21489
POSCAR-JVASP-47760.vasp,-2.43891
POSCAR-JVASP-44255.vasp,-1.65659
POSCAR-JVASP-48310.vasp,-1.97129
POSCAR-JVASP-52477.vasp,-2.63322
POSCAR-JVASP-48645.vasp,-2.66891
POSCAR-JVASP-85785.vasp,-0.88515
POSCAR-JVASP-98551.vasp,-2.65468
POSCAR-JVASP-36782.vasp,-1.22149
POSCAR-JVASP-39244.vasp,-0.98063
POSCAR-JVASP-38332.vasp,-1.03013
POSCAR-JVASP-3396.vasp,-2.00963
POSCAR-JVASP-85460.vasp,-2.85398
POSCAR-JVASP-98227.vasp,-2.27476
POSCAR-JVASP-48464.vasp,-2.67009
POSCAR-JVASP-97754.vasp,-0.30008
POSCAR-JVASP-97929.vasp,-3.12111
POSCAR-JVASP-29226.vasp,-1.10265
POSCAR-JVASP-91849.vasp,-1.27507
POSCAR-JVASP-86028.vasp,-1.72065
POSCAR-JVASP-42805.vasp,-1.66742
POSCAR-JVASP-85666.vasp,-1.06144
POSCAR-JVASP-98363.vasp,-2.32945
POSCAR-JVASP-53082.vasp,-0.45428
POSCAR-JVASP-97343.vasp,-2.4227
POSCAR-JVASP-98452.vasp,-3.0414
POSCAR-JVASP-97756.vasp,-0.9957
POSCAR-JVASP-86588.vasp,-2.80792
POSCAR-JVASP-98001.vasp,-1.63722
POSCAR-JVASP-90543.vasp,-3.03298
POSCAR-JVASP-90344.vasp,-1.07459
POSCAR-JVASP-48654.vasp,-2.18225
POSCAR-JVASP-87050.vasp,-3.34975
POSCAR-JVASP-98303.vasp,-1.1274
POSCAR-JVASP-48806.vasp,-2.95106
POSCAR-JVASP-43305.vasp,-1.39052
POSCAR-JVASP-86450.vasp,-2.83756
POSCAR-JVASP-97638.vasp,-2.77491
POSCAR-JVASP-42591.vasp,-2.33225
POSCAR-JVASP-48105.vasp,-2.00157
POSCAR-JVASP-85671.vasp,-1.14951
POSCAR-JVASP-97639.vasp,-2.91772
POSCAR-JVASP-88021.vasp,-1.30977
POSCAR-JVASP-98856.vasp,-2.10427
POSCAR-JVASP-86605.vasp,-1.22782
POSCAR-JVASP-97516.vasp,-2.57552
POSCAR-JVASP-97597.vasp,-2.53448
POSCAR-JVASP-50410.vasp,-3.60696
POSCAR-JVASP-98759.vasp,-1.41618
POSCAR-JVASP-52560.vasp,-3.59074
POSCAR-JVASP-3333.vasp,-3.15494
POSCAR-JVASP-47979.vasp,-1.48433
POSCAR-JVASP-42256.vasp,-2.56836
POSCAR-JVASP-85720.vasp,-1.79554
POSCAR-JVASP-4921.vasp,-2.27259
POSCAR-JVASP-98470.vasp,-2.4421
POSCAR-JVASP-88851.vasp,-2.27493
POSCAR-JVASP-90721.vasp,-2.12236
POSCAR-JVASP-4924.vasp,-0.66645
POSCAR-JVASP-97533.vasp,-0.34744
POSCAR-JVASP-98876.vasp,-0.6848
POSCAR-JVASP-91950.vasp,-2.4201
POSCAR-JVASP-88025.vasp,-2.24745
POSCAR-JVASP-97701.vasp,-1.49288
POSCAR-JVASP-97780.vasp,-3.33446
POSCAR-JVASP-98641.vasp,-1.08312
POSCAR-JVASP-61252.vasp,-1.32126
POSCAR-JVASP-3186.vasp,-2.02163
POSCAR-JVASP-62895.vasp,-2.82696
POSCAR-JVASP-98882.vasp,-1.14955
POSCAR-JVASP-98642.vasp,-2.10183
POSCAR-JVASP-62229.vasp,-1.08469
POSCAR-JVASP-42554.vasp,-2.58012
POSCAR-JVASP-88026.vasp,-2.51904
POSCAR-JVASP-47539.vasp,-1.29831
POSCAR-JVASP-48322.vasp,-1.7975
POSCAR-JVASP-98900.vasp,-2.41086
POSCAR-JVASP-98134.vasp,-1.70542
POSCAR-JVASP-85595.vasp,-2.37492
POSCAR-JVASP-98483.vasp,-3.38278
POSCAR-JVASP-61501.vasp,-2.24381
POSCAR-JVASP-5536.vasp,-0.94091
