subset_name,subset_order,material_id,family,split,selection_role,source_manifest,source_row_index,sample_draw_rank
oxide_reference_pool,27,JVASP-3534,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,27,
oxide_reference_pool,28,JVASP-43424,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,28,
oxide_reference_pool,29,JVASP-3252,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,29,
oxide_reference_pool,30,JVASP-48383,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,30,
oxide_reference_pool,31,JVASP-53071,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,31,
oxide_reference_pool,32,JVASP-50006,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,32,
oxide_reference_pool,33,JVASP-98438,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,33,
oxide_reference_pool,34,JVASP-52881,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,34,
oxide_reference_pool,35,JVASP-98354,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,35,
oxide_reference_pool,36,JVASP-42398,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,36,
oxide_reference_pool,37,JVASP-43523,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,37,
oxide_reference_pool,38,JVASP-50107,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,38,
oxide_reference_pool,39,JVASP-91608,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,39,
oxide_reference_pool,40,JVASP-48745,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,40,
oxide_reference_pool,41,JVASP-97853,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,41,
oxide_reference_pool,42,JVASP-48232,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,42,
oxide_reference_pool,43,JVASP-50396,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,43,
oxide_reference_pool,44,JVASP-88009,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,44,
oxide_reference_pool,45,JVASP-13907,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,45,
oxide_reference_pool,46,JVASP-88825,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,46,
oxide_reference_pool,47,JVASP-42657,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,47,
oxide_reference_pool,48,JVASP-4492,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,48,
oxide_reference_pool,49,JVASP-97576,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,49,
oxide_reference_pool,50,JVASP-98799,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,50,
oxide_reference_pool,51,JVASP-52341,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,51,
oxide_reference_pool,52,JVASP-42804,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,52,
oxide_reference_pool,53,JVASP-97500,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,53,
oxide_reference_pool,54,JVASP-15431,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,54,
oxide_reference_pool,55,JVASP-48462,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,55,
oxide_reference_pool,56,JVASP-47623,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,56,
oxide_reference_pool,57,JVASP-42721,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,57,
oxide_reference_pool,58,JVASP-49949,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,58,
oxide_reference_pool,59,JVASP-86026,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,59,
oxide_reference_pool,60,JVASP-88347,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,60,
oxide_reference_pool,61,JVASP-38346,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,61,
oxide_reference_pool,62,JVASP-38540,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,62,
oxide_reference_pool,63,JVASP-4591,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,63,
oxide_reference_pool,64,JVASP-86570,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,64,
oxide_reference_pool,65,JVASP-87207,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,65,
oxide_reference_pool,66,JVASP-85922,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,66,
oxide_reference_pool,67,JVASP-98932,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,67,
oxide_reference_pool,68,JVASP-85852,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,68,
oxide_reference_pool,69,JVASP-88512,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,69,
oxide_reference_pool,70,JVASP-86502,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,70,
oxide_reference_pool,71,JVASP-38278,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,71,
oxide_reference_pool,72,JVASP-38694,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,72,
oxide_reference_pool,73,JVASP-38325,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,73,
oxide_reference_pool,74,JVASP-98615,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,74,
oxide_reference_pool,75,JVASP-39448,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,75,
oxide_reference_pool,76,JVASP-107773,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,76,
oxide_reference_pool,77,JVASP-98439,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,77,
oxide_reference_pool,78,JVASP-97854,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,78,
oxide_reference_pool,79,JVASP-36857,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,79,
oxide_reference_pool,80,JVASP-36850,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,80,
oxide_reference_pool,81,JVASP-36853,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,81,
oxide_reference_pool,82,JVASP-97429,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,82,
oxide_reference_pool,83,JVASP-37300,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,83,
oxide_reference_pool,84,JVASP-38181,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,84,
oxide_reference_pool,85,JVASP-38289,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,85,
oxide_reference_pool,86,JVASP-38327,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,86,
oxide_reference_pool,87,JVASP-48092,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,87,
oxide_reference_pool,88,JVASP-47532,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,88,
oxide_reference_pool,89,JVASP-22557,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,89,
oxide_reference_pool,90,JVASP-22671,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,90,
oxide_reference_pool,91,JVASP-89035,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,91,
oxide_reference_pool,92,JVASP-98291,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,92,
oxide_reference_pool,93,JVASP-97502,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,93,
oxide_reference_pool,94,JVASP-43624,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,94,
oxide_reference_pool,95,JVASP-43427,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,95,
oxide_reference_pool,96,JVASP-49894,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,96,
oxide_reference_pool,97,JVASP-2017,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,97,
oxide_reference_pool,98,JVASP-42402,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,98,
oxide_reference_pool,99,JVASP-98355,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,99,
oxide_reference_pool,100,JVASP-98801,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,100,
oxide_reference_pool,101,JVASP-49776,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,101,
oxide_reference_pool,102,JVASP-98091,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,102,
oxide_reference_pool,103,JVASP-50691,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,103,
oxide_reference_pool,104,JVASP-47765,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,104,
oxide_reference_pool,105,JVASP-3258,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,105,
oxide_reference_pool,106,JVASP-97338,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,106,
oxide_reference_pool,107,JVASP-50108,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,107,
oxide_reference_pool,108,JVASP-98616,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,108,
oxide_reference_pool,109,JVASP-97920,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,109,
oxide_reference_pool,110,JVASP-98175,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,110,
oxide_reference_pool,111,JVASP-98556,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,111,
oxide_reference_pool,112,JVASP-42660,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,112,
oxide_reference_pool,113,JVASP-44065,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,113,
oxide_reference_pool,114,JVASP-50936,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,114,
oxide_reference_pool,115,JVASP-50811,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,115,
oxide_reference_pool,116,JVASP-90337,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,116,
oxide_reference_pool,117,JVASP-43844,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,117,
oxide_reference_pool,118,JVASP-89041,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,118,
oxide_reference_pool,119,JVASP-46861,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,119,
oxide_reference_pool,120,JVASP-90118,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,120,
oxide_reference_pool,121,JVASP-36852,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,121,
oxide_reference_pool,122,JVASP-97389,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,122,
oxide_reference_pool,123,JVASP-97928,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,123,
oxide_reference_pool,124,JVASP-42229,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,124,
oxide_reference_pool,125,JVASP-97505,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,125,
oxide_reference_pool,126,JVASP-49779,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,126,
oxide_reference_pool,127,JVASP-48579,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,127,
oxide_reference_pool,128,JVASP-98619,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,128,
oxide_reference_pool,129,JVASP-86586,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,129,
oxide_reference_pool,130,JVASP-97684,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,130,
oxide_reference_pool,131,JVASP-97812,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,131,
oxide_reference_pool,132,JVASP-98504,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,132,
oxide_reference_pool,133,JVASP-42809,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,133,
oxide_reference_pool,134,JVASP-42415,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,134,
oxide_reference_pool,135,JVASP-89269,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,135,
oxide_reference_pool,136,JVASP-22559,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,136,
oxide_reference_pool,137,JVASP-98238,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,137,
oxide_reference_pool,138,JVASP-43432,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,138,
oxide_reference_pool,139,JVASP-85370,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,139,
oxide_reference_pool,140,JVASP-48932,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,140,
oxide_reference_pool,141,JVASP-48472,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,141,
oxide_reference_pool,142,JVASP-97862,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,142,
oxide_reference_pool,143,JVASP-47967,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,143,
oxide_reference_pool,144,JVASP-48390,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,144,
oxide_reference_pool,145,JVASP-47769,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,145,
oxide_reference_pool,146,JVASP-88716,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,146,
oxide_reference_pool,147,JVASP-29231,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,147,
oxide_reference_pool,148,JVASP-86579,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,148,
oxide_reference_pool,149,JVASP-37314,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,149,
oxide_reference_pool,150,JVASP-87209,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,150,
oxide_reference_pool,151,JVASP-98356,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,151,
oxide_reference_pool,152,JVASP-38326,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,152,
oxide_reference_pool,153,JVASP-37208,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,153,
oxide_reference_pool,154,JVASP-48167,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,154,
oxide_reference_pool,155,JVASP-38310,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,155,
oxide_reference_pool,156,JVASP-98802,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,156,
oxide_reference_pool,157,JVASP-50761,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,157,
oxide_reference_pool,158,JVASP-86443,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,158,
oxide_reference_pool,159,JVASP-88712,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,159,
oxide_reference_pool,160,JVASP-49837,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,160,
oxide_reference_pool,161,JVASP-48923,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,161,
oxide_reference_pool,162,JVASP-91565,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,162,
oxide_reference_pool,163,JVASP-38314,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,163,
oxide_reference_pool,164,JVASP-52548,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,164,
oxide_reference_pool,165,JVASP-88010,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,165,
oxide_reference_pool,166,JVASP-48649,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,166,
oxide_reference_pool,167,JVASP-48577,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,167,
oxide_reference_pool,168,JVASP-91795,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,168,
oxide_reference_pool,169,JVASP-42301,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,169,
oxide_reference_pool,170,JVASP-97383,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,170,
oxide_reference_pool,171,JVASP-38319,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,171,
oxide_reference_pool,172,JVASP-50399,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,172,
oxide_reference_pool,173,JVASP-49950,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,173,
oxide_reference_pool,174,JVASP-42541,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,174,
oxide_reference_pool,175,JVASP-88522,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,175,
oxide_reference_pool,176,JVASP-85786,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,176,
oxide_reference_pool,177,JVASP-48233,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,177,
oxide_reference_pool,178,JVASP-89267,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,178,
oxide_reference_pool,179,JVASP-85714,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,179,
oxide_reference_pool,180,JVASP-98935,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,180,
oxide_reference_pool,181,JVASP-42722,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,181,
oxide_reference_pool,182,JVASP-42222,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,182,
oxide_reference_pool,183,JVASP-38614,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,183,
oxide_reference_pool,184,JVASP-97503,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,184,
oxide_reference_pool,185,JVASP-87905,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,185,
oxide_reference_pool,186,JVASP-98448,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,186,
oxide_reference_pool,187,JVASP-88123,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,187,
oxide_reference_pool,188,JVASP-38283,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,188,
oxide_reference_pool,189,JVASP-37407,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,189,
oxide_reference_pool,190,JVASP-37424,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,190,
oxide_reference_pool,191,JVASP-36897,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,191,
oxide_reference_pool,192,JVASP-90431,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,192,
oxide_reference_pool,193,JVASP-48095,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,193,
oxide_reference_pool,194,JVASP-98301,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,194,
oxide_reference_pool,195,JVASP-43030,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,195,
oxide_reference_pool,196,JVASP-3753,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,196,
oxide_reference_pool,197,JVASP-87334,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,197,
oxide_reference_pool,198,JVASP-97506,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,198,
oxide_reference_pool,199,JVASP-91612,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,199,
oxide_reference_pool,200,JVASP-98620,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,200,
oxide_reference_pool,201,JVASP-50695,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,201,
oxide_reference_pool,202,JVASP-50404,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,202,
oxide_reference_pool,203,JVASP-42308,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,203,
oxide_reference_pool,204,JVASP-97930,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,204,
oxide_reference_pool,205,JVASP-97755,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,205,
oxide_reference_pool,206,JVASP-97442,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,206,
oxide_reference_pool,207,JVASP-42544,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,207,
oxide_reference_pool,208,JVASP-98239,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,208,
oxide_reference_pool,209,JVASP-43066,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,209,
oxide_reference_pool,210,JVASP-12049,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,210,
oxide_reference_pool,211,JVASP-97864,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,211,
oxide_reference_pool,212,JVASP-48101,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,212,
oxide_reference_pool,213,JVASP-42726,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,213,
oxide_reference_pool,214,JVASP-43637,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,214,
oxide_reference_pool,215,JVASP-1222,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,215,
oxide_reference_pool,216,JVASP-43752,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,216,
oxide_reference_pool,217,JVASP-86448,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,217,
oxide_reference_pool,218,JVASP-89270,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,218,
oxide_reference_pool,219,JVASP-86377,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,219,
oxide_reference_pool,220,JVASP-107785,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,220,
oxide_reference_pool,221,JVASP-98366,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,221,
oxide_reference_pool,222,JVASP-97999,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,222,
oxide_reference_pool,223,JVASP-98192,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,223,
oxide_reference_pool,224,JVASP-97865,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,224,
oxide_reference_pool,225,JVASP-89042,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,225,
oxide_reference_pool,226,JVASP-48314,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,226,
oxide_reference_pool,227,JVASP-44249,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,227,
oxide_reference_pool,228,JVASP-38515,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,228,
oxide_reference_pool,229,JVASP-97507,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,229,
oxide_reference_pool,230,JVASP-52552,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,230,
oxide_reference_pool,231,JVASP-85793,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,231,
oxide_reference_pool,232,JVASP-48805,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,232,
oxide_reference_pool,233,JVASP-98302,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,233,
oxide_reference_pool,234,JVASP-97443,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,234,
oxide_reference_pool,235,JVASP-47772,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,235,
oxide_reference_pool,236,JVASP-48391,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,236,
oxide_reference_pool,237,JVASP-97866,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,237,
oxide_reference_pool,238,JVASP-48474,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,238,
oxide_reference_pool,239,JVASP-87109,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,239,
oxide_reference_pool,240,JVASP-97344,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,240,
oxide_reference_pool,241,JVASP-22560,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,241,
oxide_reference_pool,242,JVASP-97636,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,242,
oxide_reference_pool,243,JVASP-98455,oxide,train,all_oxide_pool,data_shared/oxide/manifests/pool.csv,243,
